id,title,claim,rating,decade,author,url,similar,similar_id
3,"Did a Power Surge in a Plugged-In Air Fryer Cause a Fire, as Claimed in Viral Facebook Post?","A plugged-in air fryer underwent a power surge and caused a kitchen fire, despite the fact that it was plugged in to a special outlet for protection.",true,,Jordan Liles,https://www.snopes.com/fact-check/air-fryer-fire-facebook/,0.8136060452777365,46
3,"Did a Power Surge in a Plugged-In Air Fryer Cause a Fire, as Claimed in Viral Facebook Post?","A plugged-in air fryer underwent a power surge and caused a kitchen fire, despite the fact that it was plugged in to a special outlet for protection.",true,,Jordan Liles,https://www.snopes.com/fact-check/air-fryer-fire-facebook/,0.8101305035375788,27
3,"Did a Power Surge in a Plugged-In Air Fryer Cause a Fire, as Claimed in Viral Facebook Post?","A plugged-in air fryer underwent a power surge and caused a kitchen fire, despite the fact that it was plugged in to a special outlet for protection.",true,,Jordan Liles,https://www.snopes.com/fact-check/air-fryer-fire-facebook/,0.809878815527545,23
3,"Did a Power Surge in a Plugged-In Air Fryer Cause a Fire, as Claimed in Viral Facebook Post?","A plugged-in air fryer underwent a power surge and caused a kitchen fire, despite the fact that it was plugged in to a special outlet for protection.",true,,Jordan Liles,https://www.snopes.com/fact-check/air-fryer-fire-facebook/,0.8094292621116019,10
3,"Did a Power Surge in a Plugged-In Air Fryer Cause a Fire, as Claimed in Viral Facebook Post?","A plugged-in air fryer underwent a power surge and caused a kitchen fire, despite the fact that it was plugged in to a special outlet for protection.",true,,Jordan Liles,https://www.snopes.com/fact-check/air-fryer-fire-facebook/,0.8091389981208359,122
4,"No, This Is Not a 'Human Skin Jacket' from Balenciaga","A viral photo emblazoned with fashion house Balenciaga's logo shows a ""human skin jacket"" made and sold by the company.",false,,David Emery,https://www.snopes.com/fact-check/balenciaga-human-skin-jacket/,0.8132835901132474,43
4,"No, This Is Not a 'Human Skin Jacket' from Balenciaga","A viral photo emblazoned with fashion house Balenciaga's logo shows a ""human skin jacket"" made and sold by the company.",false,,David Emery,https://www.snopes.com/fact-check/balenciaga-human-skin-jacket/,0.8090431903470063,204
4,"No, This Is Not a 'Human Skin Jacket' from Balenciaga","A viral photo emblazoned with fashion house Balenciaga's logo shows a ""human skin jacket"" made and sold by the company.",false,,David Emery,https://www.snopes.com/fact-check/balenciaga-human-skin-jacket/,0.8079419768443323,68
5,Are Kids 'Snorting' Smarties and Putting Themselves at Risk of Nasal Maggots?,Schoolkids are “snorting” and “smoking” Smarties and putting themselves at risk of contracting nasal maggots.,legend,,David Mikkelson,https://www.snopes.com/fact-check/snorting-smarties/,0.8532131292807977,105
5,Are Kids 'Snorting' Smarties and Putting Themselves at Risk of Nasal Maggots?,Schoolkids are “snorting” and “smoking” Smarties and putting themselves at risk of contracting nasal maggots.,legend,,David Mikkelson,https://www.snopes.com/fact-check/snorting-smarties/,0.8384728529633124,169
5,Are Kids 'Snorting' Smarties and Putting Themselves at Risk of Nasal Maggots?,Schoolkids are “snorting” and “smoking” Smarties and putting themselves at risk of contracting nasal maggots.,legend,,David Mikkelson,https://www.snopes.com/fact-check/snorting-smarties/,0.83588137217428,182
5,Are Kids 'Snorting' Smarties and Putting Themselves at Risk of Nasal Maggots?,Schoolkids are “snorting” and “smoking” Smarties and putting themselves at risk of contracting nasal maggots.,legend,,David Mikkelson,https://www.snopes.com/fact-check/snorting-smarties/,0.8246521067496567,42
5,Are Kids 'Snorting' Smarties and Putting Themselves at Risk of Nasal Maggots?,Schoolkids are “snorting” and “smoking” Smarties and putting themselves at risk of contracting nasal maggots.,legend,,David Mikkelson,https://www.snopes.com/fact-check/snorting-smarties/,0.8208034668641406,235
5,Are Kids 'Snorting' Smarties and Putting Themselves at Risk of Nasal Maggots?,Schoolkids are “snorting” and “smoking” Smarties and putting themselves at risk of contracting nasal maggots.,legend,,David Mikkelson,https://www.snopes.com/fact-check/snorting-smarties/,0.8183348754549273,98
5,Are Kids 'Snorting' Smarties and Putting Themselves at Risk of Nasal Maggots?,Schoolkids are “snorting” and “smoking” Smarties and putting themselves at risk of contracting nasal maggots.,legend,,David Mikkelson,https://www.snopes.com/fact-check/snorting-smarties/,0.8135497577943237,54
5,Are Kids 'Snorting' Smarties and Putting Themselves at Risk of Nasal Maggots?,Schoolkids are “snorting” and “smoking” Smarties and putting themselves at risk of contracting nasal maggots.,legend,,David Mikkelson,https://www.snopes.com/fact-check/snorting-smarties/,0.8130565382102478,170
5,Are Kids 'Snorting' Smarties and Putting Themselves at Risk of Nasal Maggots?,Schoolkids are “snorting” and “smoking” Smarties and putting themselves at risk of contracting nasal maggots.,legend,,David Mikkelson,https://www.snopes.com/fact-check/snorting-smarties/,0.81125874255004915,171
5,Are Kids 'Snorting' Smarties and Putting Themselves at Risk of Nasal Maggots?,Schoolkids are “snorting” and “smoking” Smarties and putting themselves at risk of contracting nasal maggots.,legend,,David Mikkelson,https://www.snopes.com/fact-check/snorting-smarties/,0.8031444995039086,9
5,Are Kids 'Snorting' Smarties and Putting Themselves at Risk of Nasal Maggots?,Schoolkids are “snorting” and “smoking” Smarties and putting themselves at risk of contracting nasal maggots.,legend,,David Mikkelson,https://www.snopes.com/fact-check/snorting-smarties/,0.803057058523865,48
6,Is McDonald's the World's Largest Purchaser of Cow Eyeballs?,The McDonald’s restaurant chain is the world’s largest purchaser of cow eyeballs.,false,,David Mikkelson,https://www.snopes.com/fact-check/the-eyes-of-texas/,0.8159409820250872,162
6,Is McDonald's the World's Largest Purchaser of Cow Eyeballs?,The McDonald’s restaurant chain is the world’s largest purchaser of cow eyeballs.,false,,David Mikkelson,https://www.snopes.com/fact-check/the-eyes-of-texas/,0.8134518709392984,8
6,Is McDonald's the World's Largest Purchaser of Cow Eyeballs?,The McDonald’s restaurant chain is the world’s largest purchaser of cow eyeballs.,false,,David Mikkelson,https://www.snopes.com/fact-check/the-eyes-of-texas/,0.8110774564398597,12
6,Is McDonald's the World's Largest Purchaser of Cow Eyeballs?,The McDonald’s restaurant chain is the world’s largest purchaser of cow eyeballs.,false,,David Mikkelson,https://www.snopes.com/fact-check/the-eyes-of-texas/,0.8036511933449679,14
7,A True Story About the Death of a Girl Playing With Leaves?,"A father drove his truck over a leaf pile containing his daughter, killing her.",true,,Barbara Mikkelson,https://www.snopes.com/fact-check/fallen-like-leaves/,0.8565725158884795,144
7,A True Story About the Death of a Girl Playing With Leaves?,"A father drove his truck over a leaf pile containing his daughter, killing her.",true,,Barbara Mikkelson,https://www.snopes.com/fact-check/fallen-like-leaves/,0.8521082496312444,89
7,A True Story About the Death of a Girl Playing With Leaves?,"A father drove his truck over a leaf pile containing his daughter, killing her.",true,,Barbara Mikkelson,https://www.snopes.com/fact-check/fallen-like-leaves/,0.8487946812213976,172
7,A True Story About the Death of a Girl Playing With Leaves?,"A father drove his truck over a leaf pile containing his daughter, killing her.",true,,Barbara Mikkelson,https://www.snopes.com/fact-check/fallen-like-leaves/,0.8478613415665616,87
7,A True Story About the Death of a Girl Playing With Leaves?,"A father drove his truck over a leaf pile containing his daughter, killing her.",true,,Barbara Mikkelson,https://www.snopes.com/fact-check/fallen-like-leaves/,0.846186380741786,151
7,A True Story About the Death of a Girl Playing With Leaves?,"A father drove his truck over a leaf pile containing his daughter, killing her.",true,,Barbara Mikkelson,https://www.snopes.com/fact-check/fallen-like-leaves/,0.842331476081242,85
7,A True Story About the Death of a Girl Playing With Leaves?,"A father drove his truck over a leaf pile containing his daughter, killing her.",true,,Barbara Mikkelson,https://www.snopes.com/fact-check/fallen-like-leaves/,0.8421547239082485,91
7,A True Story About the Death of a Girl Playing With Leaves?,"A father drove his truck over a leaf pile containing his daughter, killing her.",true,,Barbara Mikkelson,https://www.snopes.com/fact-check/fallen-like-leaves/,0.8403706638778528,234
7,A True Story About the Death of a Girl Playing With Leaves?,"A father drove his truck over a leaf pile containing his daughter, killing her.",true,,Barbara Mikkelson,https://www.snopes.com/fact-check/fallen-like-leaves/,0.8343931170745472,184
7,A True Story About the Death of a Girl Playing With Leaves?,"A father drove his truck over a leaf pile containing his daughter, killing her.",true,,Barbara Mikkelson,https://www.snopes.com/fact-check/fallen-like-leaves/,0.8338929715002268,249
7,A True Story About the Death of a Girl Playing With Leaves?,"A father drove his truck over a leaf pile containing his daughter, killing her.",true,,Barbara Mikkelson,https://www.snopes.com/fact-check/fallen-like-leaves/,0.8327176748728232,138
7,A True Story About the Death of a Girl Playing With Leaves?,"A father drove his truck over a leaf pile containing his daughter, killing her.",true,,Barbara Mikkelson,https://www.snopes.com/fact-check/fallen-like-leaves/,0.8320412104404853,60
7,A True Story About the Death of a Girl Playing With Leaves?,"A father drove his truck over a leaf pile containing his daughter, killing her.",true,,Barbara Mikkelson,https://www.snopes.com/fact-check/fallen-like-leaves/,0.8308358539115714,164
7,A True Story About the Death of a Girl Playing With Leaves?,"A father drove his truck over a leaf pile containing his daughter, killing her.",true,,Barbara Mikkelson,https://www.snopes.com/fact-check/fallen-like-leaves/,0.8305954399521591,233
7,A True Story About the Death of a Girl Playing With Leaves?,"A father drove his truck over a leaf pile containing his daughter, killing her.",true,,Barbara Mikkelson,https://www.snopes.com/fact-check/fallen-like-leaves/,0.8302048101547426,122
7,A True Story About the Death of a Girl Playing With Leaves?,"A father drove his truck over a leaf pile containing his daughter, killing her.",true,,Barbara Mikkelson,https://www.snopes.com/fact-check/fallen-like-leaves/,0.8300884715176198,67
7,A True Story About the Death of a Girl Playing With Leaves?,"A father drove his truck over a leaf pile containing his daughter, killing her.",true,,Barbara Mikkelson,https://www.snopes.com/fact-check/fallen-like-leaves/,0.8276039937689298,148
7,A True Story About the Death of a Girl Playing With Leaves?,"A father drove his truck over a leaf pile containing his daughter, killing her.",true,,Barbara Mikkelson,https://www.snopes.com/fact-check/fallen-like-leaves/,0.826733105721114,213
7,A True Story About the Death of a Girl Playing With Leaves?,"A father drove his truck over a leaf pile containing his daughter, killing her.",true,,Barbara Mikkelson,https://www.snopes.com/fact-check/fallen-like-leaves/,0.8264423417873282,129
7,A True Story About the Death of a Girl Playing With Leaves?,"A father drove his truck over a leaf pile containing his daughter, killing her.",true,,Barbara Mikkelson,https://www.snopes.com/fact-check/fallen-like-leaves/,0.8254793475033958,128
7,A True Story About the Death of a Girl Playing With Leaves?,"A father drove his truck over a leaf pile containing his daughter, killing her.",true,,Barbara Mikkelson,https://www.snopes.com/fact-check/fallen-like-leaves/,0.8247347579746954,92
7,A True Story About the Death of a Girl Playing With Leaves?,"A father drove his truck over a leaf pile containing his daughter, killing her.",true,,Barbara Mikkelson,https://www.snopes.com/fact-check/fallen-like-leaves/,0.8245046319627576,140
7,A True Story About the Death of a Girl Playing With Leaves?,"A father drove his truck over a leaf pile containing his daughter, killing her.",true,,Barbara Mikkelson,https://www.snopes.com/fact-check/fallen-like-leaves/,0.8229283943490012,123
7,A True Story About the Death of a Girl Playing With Leaves?,"A father drove his truck over a leaf pile containing his daughter, killing her.",true,,Barbara Mikkelson,https://www.snopes.com/fact-check/fallen-like-leaves/,0.8216041517810223,132
7,A True Story About the Death of a Girl Playing With Leaves?,"A father drove his truck over a leaf pile containing his daughter, killing her.",true,,Barbara Mikkelson,https://www.snopes.com/fact-check/fallen-like-leaves/,0.8215655323521083,90
7,A True Story About the Death of a Girl Playing With Leaves?,"A father drove his truck over a leaf pile containing his daughter, killing her.",true,,Barbara Mikkelson,https://www.snopes.com/fact-check/fallen-like-leaves/,0.8205259903765845,126
7,A True Story About the Death of a Girl Playing With Leaves?,"A father drove his truck over a leaf pile containing his daughter, killing her.",true,,Barbara Mikkelson,https://www.snopes.com/fact-check/fallen-like-leaves/,0.8201373567462736,9
7,A True Story About the Death of a Girl Playing With Leaves?,"A father drove his truck over a leaf pile containing his daughter, killing her.",true,,Barbara Mikkelson,https://www.snopes.com/fact-check/fallen-like-leaves/,0.8188963231614355,134
7,A True Story About the Death of a Girl Playing With Leaves?,"A father drove his truck over a leaf pile containing his daughter, killing her.",true,,Barbara Mikkelson,https://www.snopes.com/fact-check/fallen-like-leaves/,0.8173855956704521,226
7,A True Story About the Death of a Girl Playing With Leaves?,"A father drove his truck over a leaf pile containing his daughter, killing her.",true,,Barbara Mikkelson,https://www.snopes.com/fact-check/fallen-like-leaves/,0.8173472428059556,55
7,A True Story About the Death of a Girl Playing With Leaves?,"A father drove his truck over a leaf pile containing his daughter, killing her.",true,,Barbara Mikkelson,https://www.snopes.com/fact-check/fallen-like-leaves/,0.8170339670742076,98
7,A True Story About the Death of a Girl Playing With Leaves?,"A father drove his truck over a leaf pile containing his daughter, killing her.",true,,Barbara Mikkelson,https://www.snopes.com/fact-check/fallen-like-leaves/,0.8169434381816443,169
7,A True Story About the Death of a Girl Playing With Leaves?,"A father drove his truck over a leaf pile containing his daughter, killing her.",true,,Barbara Mikkelson,https://www.snopes.com/fact-check/fallen-like-leaves/,0.8163457603759492,252
7,A True Story About the Death of a Girl Playing With Leaves?,"A father drove his truck over a leaf pile containing his daughter, killing her.",true,,Barbara Mikkelson,https://www.snopes.com/fact-check/fallen-like-leaves/,0.8159146627451266,157
7,A True Story About the Death of a Girl Playing With Leaves?,"A father drove his truck over a leaf pile containing his daughter, killing her.",true,,Barbara Mikkelson,https://www.snopes.com/fact-check/fallen-like-leaves/,0.8156356769272481,78
7,A True Story About the Death of a Girl Playing With Leaves?,"A father drove his truck over a leaf pile containing his daughter, killing her.",true,,Barbara Mikkelson,https://www.snopes.com/fact-check/fallen-like-leaves/,0.81514738983705,228
7,A True Story About the Death of a Girl Playing With Leaves?,"A father drove his truck over a leaf pile containing his daughter, killing her.",true,,Barbara Mikkelson,https://www.snopes.com/fact-check/fallen-like-leaves/,0.8150906767957533,194
7,A True Story About the Death of a Girl Playing With Leaves?,"A father drove his truck over a leaf pile containing his daughter, killing her.",true,,Barbara Mikkelson,https://www.snopes.com/fact-check/fallen-like-leaves/,0.8149627400416111,136
7,A True Story About the Death of a Girl Playing With Leaves?,"A father drove his truck over a leaf pile containing his daughter, killing her.",true,,Barbara Mikkelson,https://www.snopes.com/fact-check/fallen-like-leaves/,0.8142375650434818,146
7,A True Story About the Death of a Girl Playing With Leaves?,"A father drove his truck over a leaf pile containing his daughter, killing her.",true,,Barbara Mikkelson,https://www.snopes.com/fact-check/fallen-like-leaves/,0.8138946152997735,204
7,A True Story About the Death of a Girl Playing With Leaves?,"A father drove his truck over a leaf pile containing his daughter, killing her.",true,,Barbara Mikkelson,https://www.snopes.com/fact-check/fallen-like-leaves/,0.8137402745778874,46
7,A True Story About the Death of a Girl Playing With Leaves?,"A father drove his truck over a leaf pile containing his daughter, killing her.",true,,Barbara Mikkelson,https://www.snopes.com/fact-check/fallen-like-leaves/,0.8135052748831451,106
7,A True Story About the Death of a Girl Playing With Leaves?,"A father drove his truck over a leaf pile containing his daughter, killing her.",true,,Barbara Mikkelson,https://www.snopes.com/fact-check/fallen-like-leaves/,0.8128538361205201,161
7,A True Story About the Death of a Girl Playing With Leaves?,"A father drove his truck over a leaf pile containing his daughter, killing her.",true,,Barbara Mikkelson,https://www.snopes.com/fact-check/fallen-like-leaves/,0.8124354156121758,69
7,A True Story About the Death of a Girl Playing With Leaves?,"A father drove his truck over a leaf pile containing his daughter, killing her.",true,,Barbara Mikkelson,https://www.snopes.com/fact-check/fallen-like-leaves/,0.812304435889127,33
7,A True Story About the Death of a Girl Playing With Leaves?,"A father drove his truck over a leaf pile containing his daughter, killing her.",true,,Barbara Mikkelson,https://www.snopes.com/fact-check/fallen-like-leaves/,0.8121683082962985,159
7,A True Story About the Death of a Girl Playing With Leaves?,"A father drove his truck over a leaf pile containing his daughter, killing her.",true,,Barbara Mikkelson,https://www.snopes.com/fact-check/fallen-like-leaves/,0.8117129394707905,203
7,A True Story About the Death of a Girl Playing With Leaves?,"A father drove his truck over a leaf pile containing his daughter, killing her.",true,,Barbara Mikkelson,https://www.snopes.com/fact-check/fallen-like-leaves/,0.8116030508883669,223
7,A True Story About the Death of a Girl Playing With Leaves?,"A father drove his truck over a leaf pile containing his daughter, killing her.",true,,Barbara Mikkelson,https://www.snopes.com/fact-check/fallen-like-leaves/,0.8106048261968848,64
7,A True Story About the Death of a Girl Playing With Leaves?,"A father drove his truck over a leaf pile containing his daughter, killing her.",true,,Barbara Mikkelson,https://www.snopes.com/fact-check/fallen-like-leaves/,0.8100062543058403,214
7,A True Story About the Death of a Girl Playing With Leaves?,"A father drove his truck over a leaf pile containing his daughter, killing her.",true,,Barbara Mikkelson,https://www.snopes.com/fact-check/fallen-like-leaves/,0.8099499286147425,23
7,A True Story About the Death of a Girl Playing With Leaves?,"A father drove his truck over a leaf pile containing his daughter, killing her.",true,,Barbara Mikkelson,https://www.snopes.com/fact-check/fallen-like-leaves/,0.8099280754299704,100
7,A True Story About the Death of a Girl Playing With Leaves?,"A father drove his truck over a leaf pile containing his daughter, killing her.",true,,Barbara Mikkelson,https://www.snopes.com/fact-check/fallen-like-leaves/,0.809635660333259,114
7,A True Story About the Death of a Girl Playing With Leaves?,"A father drove his truck over a leaf pile containing his daughter, killing her.",true,,Barbara Mikkelson,https://www.snopes.com/fact-check/fallen-like-leaves/,0.8091340948487719,38
7,A True Story About the Death of a Girl Playing With Leaves?,"A father drove his truck over a leaf pile containing his daughter, killing her.",true,,Barbara Mikkelson,https://www.snopes.com/fact-check/fallen-like-leaves/,0.8082527086343325,237
7,A True Story About the Death of a Girl Playing With Leaves?,"A father drove his truck over a leaf pile containing his daughter, killing her.",true,,Barbara Mikkelson,https://www.snopes.com/fact-check/fallen-like-leaves/,0.807764251808908,220
7,A True Story About the Death of a Girl Playing With Leaves?,"A father drove his truck over a leaf pile containing his daughter, killing her.",true,,Barbara Mikkelson,https://www.snopes.com/fact-check/fallen-like-leaves/,0.8077091025577111,147
7,A True Story About the Death of a Girl Playing With Leaves?,"A father drove his truck over a leaf pile containing his daughter, killing her.",true,,Barbara Mikkelson,https://www.snopes.com/fact-check/fallen-like-leaves/,0.8074701377613628,118
7,A True Story About the Death of a Girl Playing With Leaves?,"A father drove his truck over a leaf pile containing his daughter, killing her.",true,,Barbara Mikkelson,https://www.snopes.com/fact-check/fallen-like-leaves/,0.8064657358235925,176
7,A True Story About the Death of a Girl Playing With Leaves?,"A father drove his truck over a leaf pile containing his daughter, killing her.",true,,Barbara Mikkelson,https://www.snopes.com/fact-check/fallen-like-leaves/,0.8051734672780696,35
7,A True Story About the Death of a Girl Playing With Leaves?,"A father drove his truck over a leaf pile containing his daughter, killing her.",true,,Barbara Mikkelson,https://www.snopes.com/fact-check/fallen-like-leaves/,0.805165295617388,218
7,A True Story About the Death of a Girl Playing With Leaves?,"A father drove his truck over a leaf pile containing his daughter, killing her.",true,,Barbara Mikkelson,https://www.snopes.com/fact-check/fallen-like-leaves/,0.8049132228825562,219
7,A True Story About the Death of a Girl Playing With Leaves?,"A father drove his truck over a leaf pile containing his daughter, killing her.",true,,Barbara Mikkelson,https://www.snopes.com/fact-check/fallen-like-leaves/,0.8046009769693363,99
7,A True Story About the Death of a Girl Playing With Leaves?,"A father drove his truck over a leaf pile containing his daughter, killing her.",true,,Barbara Mikkelson,https://www.snopes.com/fact-check/fallen-like-leaves/,0.8039599700604546,229
7,A True Story About the Death of a Girl Playing With Leaves?,"A father drove his truck over a leaf pile containing his daughter, killing her.",true,,Barbara Mikkelson,https://www.snopes.com/fact-check/fallen-like-leaves/,0.8034093183668147,59
7,A True Story About the Death of a Girl Playing With Leaves?,"A father drove his truck over a leaf pile containing his daughter, killing her.",true,,Barbara Mikkelson,https://www.snopes.com/fact-check/fallen-like-leaves/,0.8032606034424308,119
7,A True Story About the Death of a Girl Playing With Leaves?,"A father drove his truck over a leaf pile containing his daughter, killing her.",true,,Barbara Mikkelson,https://www.snopes.com/fact-check/fallen-like-leaves/,0.8031131346035407,120
7,A True Story About the Death of a Girl Playing With Leaves?,"A father drove his truck over a leaf pile containing his daughter, killing her.",true,,Barbara Mikkelson,https://www.snopes.com/fact-check/fallen-like-leaves/,0.8028608137792567,191
7,A True Story About the Death of a Girl Playing With Leaves?,"A father drove his truck over a leaf pile containing his daughter, killing her.",true,,Barbara Mikkelson,https://www.snopes.com/fact-check/fallen-like-leaves/,0.8023565826273182,174
7,A True Story About the Death of a Girl Playing With Leaves?,"A father drove his truck over a leaf pile containing his daughter, killing her.",true,,Barbara Mikkelson,https://www.snopes.com/fact-check/fallen-like-leaves/,0.8022349493553544,166
7,A True Story About the Death of a Girl Playing With Leaves?,"A father drove his truck over a leaf pile containing his daughter, killing her.",true,,Barbara Mikkelson,https://www.snopes.com/fact-check/fallen-like-leaves/,0.8020037460259181,112
7,A True Story About the Death of a Girl Playing With Leaves?,"A father drove his truck over a leaf pile containing his daughter, killing her.",true,,Barbara Mikkelson,https://www.snopes.com/fact-check/fallen-like-leaves/,0.8015504139397132,208
7,A True Story About the Death of a Girl Playing With Leaves?,"A father drove his truck over a leaf pile containing his daughter, killing her.",true,,Barbara Mikkelson,https://www.snopes.com/fact-check/fallen-like-leaves/,0.8012643306480899,53
7,A True Story About the Death of a Girl Playing With Leaves?,"A father drove his truck over a leaf pile containing his daughter, killing her.",true,,Barbara Mikkelson,https://www.snopes.com/fact-check/fallen-like-leaves/,0.8010253765619589,170
7,A True Story About the Death of a Girl Playing With Leaves?,"A father drove his truck over a leaf pile containing his daughter, killing her.",true,,Barbara Mikkelson,https://www.snopes.com/fact-check/fallen-like-leaves/,0.8007002888001165,158
7,A True Story About the Death of a Girl Playing With Leaves?,"A father drove his truck over a leaf pile containing his daughter, killing her.",true,,Barbara Mikkelson,https://www.snopes.com/fact-check/fallen-like-leaves/,0.8006352998798405,97
7,A True Story About the Death of a Girl Playing With Leaves?,"A father drove his truck over a leaf pile containing his daughter, killing her.",true,,Barbara Mikkelson,https://www.snopes.com/fact-check/fallen-like-leaves/,0.80054934525416,105
7,A True Story About the Death of a Girl Playing With Leaves?,"A father drove his truck over a leaf pile containing his daughter, killing her.",true,,Barbara Mikkelson,https://www.snopes.com/fact-check/fallen-like-leaves/,0.8001828377597058,253
7,A True Story About the Death of a Girl Playing With Leaves?,"A father drove his truck over a leaf pile containing his daughter, killing her.",true,,Barbara Mikkelson,https://www.snopes.com/fact-check/fallen-like-leaves/,0.800161385099881,222
7,A True Story About the Death of a Girl Playing With Leaves?,"A father drove his truck over a leaf pile containing his daughter, killing her.",true,,Barbara Mikkelson,https://www.snopes.com/fact-check/fallen-like-leaves/,0.8000394572336094,243
8,The ManBeef Hoax,A website called ManBeef.com authentically advertised real human meat for purchase.,false,,David Mikkelson,https://www.snopes.com/fact-check/wheres-the-manbeef/,0.8513497901552509,68
8,The ManBeef Hoax,A website called ManBeef.com authentically advertised real human meat for purchase.,false,,David Mikkelson,https://www.snopes.com/fact-check/wheres-the-manbeef/,0.8396093691321072,43
8,The ManBeef Hoax,A website called ManBeef.com authentically advertised real human meat for purchase.,false,,David Mikkelson,https://www.snopes.com/fact-check/wheres-the-manbeef/,0.8354682482737356,14
8,The ManBeef Hoax,A website called ManBeef.com authentically advertised real human meat for purchase.,false,,David Mikkelson,https://www.snopes.com/fact-check/wheres-the-manbeef/,0.8305348374535008,135
8,The ManBeef Hoax,A website called ManBeef.com authentically advertised real human meat for purchase.,false,,David Mikkelson,https://www.snopes.com/fact-check/wheres-the-manbeef/,0.8259830673883682,162
8,The ManBeef Hoax,A website called ManBeef.com authentically advertised real human meat for purchase.,false,,David Mikkelson,https://www.snopes.com/fact-check/wheres-the-manbeef/,0.8177275356189764,238
8,The ManBeef Hoax,A website called ManBeef.com authentically advertised real human meat for purchase.,false,,David Mikkelson,https://www.snopes.com/fact-check/wheres-the-manbeef/,0.8147497669636463,136
8,The ManBeef Hoax,A website called ManBeef.com authentically advertised real human meat for purchase.,false,,David Mikkelson,https://www.snopes.com/fact-check/wheres-the-manbeef/,0.8134518709392984,6
8,The ManBeef Hoax,A website called ManBeef.com authentically advertised real human meat for purchase.,false,,David Mikkelson,https://www.snopes.com/fact-check/wheres-the-manbeef/,0.8096908453704024,204
8,The ManBeef Hoax,A website called ManBeef.com authentically advertised real human meat for purchase.,false,,David Mikkelson,https://www.snopes.com/fact-check/wheres-the-manbeef/,0.8056541972447475,63
8,The ManBeef Hoax,A website called ManBeef.com authentically advertised real human meat for purchase.,false,,David Mikkelson,https://www.snopes.com/fact-check/wheres-the-manbeef/,0.8048486881314225,202
